,pct_dif_1,price_days,atr_pct,volume_pct,volume_days,x,y,class
21922,-0.011440625030031015,1.0,0.009113099299435866,0.023557010154120393,2,2.3971193,-3.9880123,3
21923,0.009150637973719412,2.0,0.008984717196724406,-0.14877321827756917,1,-1.5319593,4.9677763,2
21924,-0.0014828659841987172,1.0,0.009112950521863894,-0.07831765594723968,2,2.7178895,-4.8664956,3
21925,0.005061765877910431,2.0,0.009133237822349528,-0.04793099683371547,3,0.72339916,-1.2669166,0
21926,0.0023521839341576864,1.0,0.008660249038065585,0.03250827070543905,4,2.7211802,-1.183134,0
21927,0.00224773219876385,1.0,0.008321331261893812,-0.03841496759827391,1,-4.797367,-1.2264446,1
21928,-0.004158526639227653,1.0,0.008569552187849666,-0.01726639018189467,2,2.8158553,-4.612827,3
21929,0.00276154268096623,2.0,0.008385112258601415,0.018420247769922276,3,0.7023825,-1.2862102,0
21930,-0.003754420105845366,1.0,0.008372689085601709,0.16987952879489462,4,2.660492,-1.1751072,0
21931,-0.010232509074518793,1.0,0.008692118474617698,0.295338384968949,5,2.3594584,-1.0632659,0
21932,0.010804965161339164,2.0,0.008789113452134168,-0.025764203239015487,1,-1.898759,4.4543185,2
21933,0.0029321491234292046,1.0,0.008342200719795294,-0.10559734319765778,1,-5.034289,-1.7241619,1
21934,-0.01197917165200566,1.0,0.008754893608874988,0.09992860323655015,2,2.4716482,-3.7557497,3
21935,-0.004475638776049778,2.0,0.009205105401052785,0.098136509747666,1,-2.1355977,4.2552276,2
21936,0.003759578544061259,3.0,0.009143917624521056,0.06463521597531958,1,1.8769227,3.9613957,2
21937,0.013279145598034076,4.0,0.009453239449931452,-0.014694103905062653,1,0.852989,2.1864514,2
21938,-0.005115587580094324,1.0,0.009449112490678395,-0.12924685659241256,1,-4.6061635,-2.138404,1
21939,-0.002958382560311005,2.0,0.009581396013567556,-0.08479739957213085,2,5.063925,-0.2967533,0
21940,-0.00030498265411148674,3.0,0.009538570775037144,-0.016428039454500717,3,-0.005910014,0.45876458,0
21941,0.010664277968978309,4.0,0.009712413370420973,-0.05906098229388848,1,0.8588501,2.2051828,2
21942,0.0007678790990847206,1.0,0.00910337160166386,-0.09736895111264206,1,-4.914212,-1.7133771,1
21943,0.0030386999812135078,2.0,0.008817631035130526,-0.15527107516808036,1,-1.5064601,5.3525066,2
21944,-0.0006438484277408867,1.0,0.00866493093903175,-0.036937231143771704,2,2.8849387,-4.7460604,3
21945,-0.0009313921490227524,1.0,0.00851306536209042,-0.1151223861176907,1,-5.076328,-1.8694108,1
21946,0.0023324354004562817,2.0,0.008353122272176884,-0.10102576039045356,2,5.166254,-0.22243208,0
21947,-0.002238883192384137,1.0,0.00832408304563369,-0.24391923782988897,1,-5.0421968,-2.65345,1
21948,-0.010388746316890091,1.0,0.008600655831194735,-0.016484572327212448,2,2.4492414,-4.2585406,3
21949,0.009079435643377945,2.0,0.008543051971292386,-0.07823732637470893,1,-1.8518183,4.6893296,2
